row_no,FIPS,date,rainfall
910,26007,1915-11-01,
911,26007,1915-12-01,
912,26007,1916-01-01,
913,26007,1916-02-01,
914,26007,1916-03-01,
915,26007,1916-04-01,
916,26007,1916-05-01,
917,26007,1916-06-01,
918,26007,1916-07-01,
919,26007,1916-08-01,
920,26007,1916-09-01,
921,26007,1916-10-01,
922,26007,1916-11-01,59.6
923,26007,1916-12-01,42.2
924,26007,1917-01-01,32.1
925,26007,1917-02-01,24.9
926,26007,1917-03-01,38.7
927,26007,1917-04-01,46.5
928,26007,1917-05-01,81.4
929,26007,1917-06-01,105.5
930,26007,1917-07-01,85.3
931,26007,1917-08-01,82.6
932,26007,1917-09-01,45.2
933,26007,1917-10-01,109.4
934,26007,1917-11-01,
935,26007,1917-12-01,36.9
936,26007,1918-01-01,43.4
937,26007,1918-02-01,36.3
938,26007,1918-03-01,63.0
939,26007,1918-04-01,53.0
940,26007,1918-05-01,134.9
941,26007,1918-06-01,96.2
942,26007,1918-07-01,18.8
943,26007,1918-08-01,105.4
944,26007,1918-09-01,67.1
945,26007,1918-10-01,101.1
946,26007,1918-11-01,97.0
947,26007,1918-12-01,74.9
948,26007,1919-01-01,
949,26007,1919-02-01,44.2
950,26007,1919-03-01,81.2
951,26007,1919-04-01,83.7
952,26007,1919-05-01,116.4
953,26007,1919-06-01,53.8
954,26007,1919-07-01,108.7
955,26007,1919-08-01,75.6
956,26007,1919-09-01,53.6
957,26007,1919-10-01,88.6
958,26007,1919-11-01,89.4
959,26007,1919-12-01,23.4
960,26009,1900-01-01,60.7
961,26009,1900-02-01,75.2
962,26009,1900-03-01,25.4
963,26009,1900-04-01,22.8
964,26009,1900-05-01,11.2
965,26009,1900-06-01,95.7
966,26009,1900-07-01,181.8
967,26009,1900-08-01,87.1
968,26009,1900-09-01,137.4
969,26009,1900-10-01,101.9
970,26009,1900-11-01,136.2
971,26009,1900-12-01,76.2
972,26009,1901-01-01,105.1
973,26009,1901-02-01,76.2
974,26009,1901-03-01,72.2
975,26009,1901-04-01,17.1
976,26009,1901-05-01,68.3
977,26009,1901-06-01,33.0
978,26009,1901-07-01,119.8
979,26009,1901-08-01,116.6
980,26009,1901-09-01,149.9
981,26009,1901-10-01,151.1
982,26009,1901-11-01,57.9
983,26009,1901-12-01,60.2
984,26009,1902-01-01,57.0
985,26009,1902-02-01,52.0
986,26009,1902-03-01,
987,26009,1902-04-01,70.6
988,26009,1902-05-01,111.0
989,26009,1902-06-01,102.1
990,26009,1902-07-01,102.3
991,26009,1902-08-01,19.3
992,26009,1902-09-01,91.0
993,26009,1902-10-01,73.5
994,26009,1902-11-01,105.3
995,26009,1902-12-01,39.4
996,26009,1903-01-01,
997,26009,1903-02-01,20.3
998,26009,1903-03-01,10.2
999,26009,1903-04-01,12.7
1000,26009,1903-05-01,12.7
1001,26009,1903-06-01,9.0
1002,26009,1903-07-01,10.2
1003,26009,1903-08-01,16.4
1004,26009,1903-09-01,16.5
1005,26009,1903-10-01,20.7
1006,26009,1903-11-01,5.0
1007,26009,1903-12-01,132.3
1008,26009,1904-01-01,56.0
1009,26009,1904-02-01,28.0
1010,26009,1904-03-01,10.0
1011,26009,1904-04-01,15.2
1012,26009,1904-05-01,
1013,26009,1904-06-01,3.3
1014,26009,1904-07-01,
1015,26009,1904-08-01,28.8
1016,26009,1904-09-01,
1017,26009,1904-10-01,68.9
1018,26009,1904-11-01,7.1
1019,26009,1904-12-01,28.9
1020,26009,1905-01-01,50.9
1021,26009,1905-02-01,55.8
1022,26009,1905-03-01,7.3
1023,26009,1905-04-01,3.3
1024,26009,1905-05-01,23.6
1025,26009,1905-06-01,77.5
1026,26009,1905-07-01,97.0
1027,26009,1905-08-01,27.9
1028,26009,1905-09-01,35.2
1029,26009,1905-10-01,24.7
1030,26009,1905-11-01,73.1
1031,26009,1905-12-01,21.4
1032,26009,1906-01-01,44.2
1033,26009,1906-02-01,30.5
1034,26009,1906-03-01,20.4
1035,26009,1906-04-01,0.0
1036,26009,1906-05-01,0.0
1037,26009,1906-06-01,0.0
1038,26009,1906-07-01,0.0
1039,26009,1906-08-01,
1040,26009,1906-09-01,
1041,26009,1906-10-01,0.0
1042,26009,1906-11-01,54.8
1043,26009,1906-12-01,
1044,26009,1907-01-01,
1045,26009,1907-02-01,23.6
1046,26009,1907-03-01,34.7
1047,26009,1907-04-01,28.2
1048,26009,1907-05-01,26.7
1049,26009,1907-06-01,51.6
1050,26009,1907-07-01,22.8
1051,26009,1907-08-01,19.0
1052,26009,1907-09-01,99.1
1053,26009,1907-10-01,63.6
1054,26009,1907-11-01,40.6
1055,26009,1907-12-01,
1056,26009,1908-01-01,32.6
1057,26009,1908-02-01,57.2
1058,26009,1908-03-01,
1059,26009,1908-04-01,54.4
1060,26009,1908-05-01,58.6
1061,26009,1908-06-01,38.8
1062,26009,1908-07-01,57.5
1063,26009,1908-08-01,
1064,26009,1908-09-01,87.6
1065,26009,1908-10-01,19.6
1066,26009,1908-11-01,63.4
1067,26009,1908-12-01,58.1
1068,26009,1909-01-01,59.6
1069,26009,1909-02-01,23.5
1070,26009,1909-03-01,33.1
1071,26009,1909-04-01,58.6
1072,26009,1909-05-01,32.6
1073,26009,1909-06-01,34.3
1074,26009,1909-07-01,67.3
1075,26009,1909-08-01,35.5
1076,26009,1909-09-01,54.8
1077,26009,1909-10-01,59.7
1078,26009,1909-11-01,35.8
1079,26009,1909-12-01,87.8
1080,26009,1910-01-01,33.0
1081,26009,1910-02-01,20.3
1082,26009,1910-03-01,0.0
1083,26009,1910-04-01,9.9
1084,26009,1910-05-01,23.3
1085,26009,1910-06-01,6.9
1086,26009,1910-07-01,57.9
1087,26009,1910-08-01,65.7
1088,26009,1910-09-01,71.4
1089,26009,1910-10-01,98.9
1090,26009,1910-11-01,109.2
1091,26009,1910-12-01,66.0
1092,26009,1911-01-01,53.6
1093,26009,1911-02-01,45.7
1094,26009,1911-03-01,36.4
1095,26009,1911-04-01,20.6
1096,26009,1911-05-01,132.1
1097,26009,1911-06-01,39.2
1098,26009,1911-07-01,41.1
1099,26009,1911-08-01,22.5
1100,26009,1911-09-01,77.1
1101,26009,1911-10-01,152.5
1102,26009,1911-11-01,
1103,26009,1911-12-01,25.7
1104,26009,1912-01-01,45.5
1105,26009,1912-02-01,7.6
1106,26009,1912-03-01,7.6
1107,26009,1912-04-01,5.1
1108,26009,1912-05-01,72.9
1109,26009,1912-06-01,0.0
1110,26009,1912-07-01,2.6
1111,26009,1912-08-01,102.4
1112,26009,1912-09-01,57.5
1113,26009,1912-10-01,27.9
1114,26009,1912-11-01,124.5
1115,26009,1912-12-01,
1116,26009,1913-01-01,
1117,26009,1913-02-01,31.4
1118,26009,1913-03-01,30.5
1119,26009,1913-04-01,
1120,26009,1913-05-01,56.1
1121,26009,1913-06-01,52.3
1122,26009,1913-07-01,92.8
1123,26009,1913-08-01,47.0
1124,26009,1913-09-01,90.2
1125,26009,1913-10-01,
1126,26009,1913-11-01,
1127,26009,1913-12-01,
1128,26009,1914-01-01,
1129,26009,1914-02-01,
1130,26009,1914-03-01,
1131,26009,1914-04-01,14.8
1132,26009,1914-05-01,
1133,26009,1914-06-01,
1134,26009,1914-07-01,48.8
1135,26009,1914-08-01,74.0
1136,26009,1914-09-01,
1137,26009,1914-10-01,39.4
1138,26009,1914-11-01,
1139,26009,1914-12-01,
1140,26009,1915-01-01,
1141,26009,1915-02-01,
1142,26009,1915-03-01,
1143,26009,1915-04-01,18.4
1144,26009,1915-05-01,43.4
1145,26009,1915-06-01,53.1
1146,26009,1915-07-01,86.8
1147,26009,1915-08-01,48.8
1148,26009,1915-09-01,132.2
1149,26009,1915-10-01,54.7
1150,26009,1915-11-01,102.7
1151,26009,1915-12-01,
1152,26009,1916-01-01,
1153,26009,1916-02-01,
1154,26009,1916-03-01,
1155,26009,1916-04-01,86.7
1156,26009,1916-05-01,65.3
1157,26009,1916-06-01,115.3
1158,26009,1916-07-01,14.8
1159,26009,1916-08-01,60.6
1160,26009,1916-09-01,
1161,26009,1916-10-01,166.9
1162,26009,1916-11-01,67.9
1163,26009,1916-12-01,18.3
1164,26009,1917-01-01,
1165,26009,1917-02-01,34.3
1166,26009,1917-03-01,30.6
1167,26009,1917-04-01,17.0
1168,26009,1917-05-01,83.1
1169,26009,1917-06-01,
1170,26009,1917-07-01,
1171,26009,1917-08-01,81.6
1172,26009,1917-09-01,69.8
1173,26009,1917-10-01,100.5
1174,26009,1917-11-01,
1175,26009,1917-12-01,30.2
1176,26009,1918-01-01,31.7
1177,26009,1918-02-01,
1178,26009,1918-03-01,
1179,26009,1918-04-01,
1180,26009,1918-05-01,
1181,26009,1918-06-01,
1182,26009,1918-07-01,55.1
1183,26009,1918-08-01,124.4
1184,26009,1918-09-01,73.7
1185,26009,1918-10-01,
1186,26009,1918-11-01,106.6
1187,26009,1918-12-01,
1188,26009,1919-01-01,
1189,26009,1919-02-01,56.6
1190,26009,1919-03-01,31.5
1191,26009,1919-04-01,
1192,26009,1919-05-01,
1193,26009,1919-06-01,
1194,26009,1919-07-01,48.2
1195,26009,1919-08-01,76.1
1196,26009,1919-09-01,87.6
1197,26009,1919-10-01,152.7
1198,26009,1919-11-01,81.3
1199,26009,1919-12-01,
1200,26011,1900-01-01,13.9
1201,26011,1900-02-01,
1202,26011,1900-03-01,11.4
1203,26011,1900-04-01,41.9
1204,26011,1900-05-01,60.9
1205,26011,1900-06-01,40.6
1206,26011,1900-07-01,41.8
1207,26011,1900-08-01,85.2
1208,26011,1900-09-01,17.8
1209,26011,1900-10-01,43.1
1210,26011,1900-11-01,50.7
1211,26011,1900-12-01,2.6
1212,26011,1901-01-01,
1213,26011,1901-02-01,12.7
1214,26011,1901-03-01,86.3
1215,26011,1901-04-01,
1216,26011,1901-05-01,31.2
1217,26011,1901-06-01,15.5
1218,26011,1901-07-01,119.0
1219,26011,1901-08-01,25.9
1220,26011,1901-09-01,37.8
1221,26011,1901-10-01,55.1
1222,26011,1901-11-01,
1223,26011,1901-12-01,36.2
1224,26011,1902-01-01,3.8
1225,26011,1902-02-01,3.8
1226,26011,1902-03-01,67.4
1227,26011,1902-04-01,21.3
1228,26011,1902-05-01,105.4
1229,26011,1902-06-01,66.7
1230,26011,1902-07-01,126.0
1231,26011,1902-08-01,45.2
1232,26011,1902-09-01,53.8
1233,26011,1902-10-01,86.5
1234,26011,1902-11-01,43.0
1235,26011,1902-12-01,28.4
1236,26011,1903-01-01,38.1
1237,26011,1903-02-01,66.8
1238,26011,1903-03-01,11.7
1239,26011,1903-04-01,75.2
1240,26011,1903-05-01,
1241,26011,1903-06-01,27.5
1242,26011,1903-07-01,27.7
1243,26011,1903-08-01,71.4
1244,26011,1903-09-01,88.5
1245,26011,1903-10-01,81.6
1246,26011,1903-11-01,44.5
1247,26011,1903-12-01,25.3
1248,26011,1904-01-01,7.5
1249,26011,1904-02-01,35.5
1250,26011,1904-03-01,44.7
1251,26011,1904-04-01,
1252,26011,1904-05-01,40.6
1253,26011,1904-06-01,17.3
1254,26011,1904-07-01,141.8
1255,26011,1904-08-01,60.9
1256,26011,1904-09-01,73.4
1257,26011,1904-10-01,25.1
1258,26011,1904-11-01,
1259,26011,1904-12-01,54.6
1260,26011,1905-01-01,35.5
1261,26011,1905-02-01,25.4
1262,26011,1905-03-01,61.5
1263,26011,1905-04-01,85.9
1264,26011,1905-05-01,
1265,26011,1905-06-01,55.4
1266,26011,1905-07-01,79.0
1267,26011,1905-08-01,40.6
1268,26011,1905-09-01,52.4
1269,26011,1905-10-01,85.7
1270,26011,1905-11-01,
1271,26011,1905-12-01,35.6
1272,26011,1906-01-01,117.6
1273,26011,1906-02-01,
1274,26011,1906-03-01,48.3
1275,26011,1906-04-01,62.3
1276,26011,1906-05-01,34.8
1277,26011,1906-06-01,59.4
1278,26011,1906-07-01,22.4
1279,26011,1906-08-01,98.1
1280,26011,1906-09-01,40.3
1281,26011,1906-10-01,72.9
1282,26011,1906-11-01,
1283,26011,1906-12-01,12.6
1284,26011,1907-01-01,22.8
1285,26011,1907-02-01,5.1
1286,26011,1907-03-01,73.7
1287,26011,1907-04-01,67.6
1288,26011,1907-05-01,31.6
1289,26011,1907-06-01,63.1
1290,26011,1907-07-01,12.7
1291,26011,1907-08-01,5.0
1292,26011,1907-09-01,91.0
1293,26011,1907-10-01,
1294,26011,1907-11-01,
1295,26011,1907-12-01,78.9
1296,26011,1908-01-01,43.1
1297,26011,1908-02-01,69.8
1298,26011,1908-03-01,86.4
1299,26011,1908-04-01,69.8
1300,26011,1908-05-01,110.6
1301,26011,1908-06-01,7.6
1302,26011,1908-07-01,58.2
1303,26011,1908-08-01,30.5
1304,26011,1908-09-01,11.7
1305,26011,1908-10-01,22.1
1306,26011,1908-11-01,59.6
1307,26011,1908-12-01,48.2
1308,26011,1909-01-01,53.4
1309,26011,1909-02-01,50.4
1310,26011,1909-03-01,37.1
1311,26011,1909-04-01,112.4
1312,26011,1909-05-01,
1313,26011,1909-06-01,39.4
1314,26011,1909-07-01,26.7
1315,26011,1909-08-01,19.0
1316,26011,1909-09-01,31.5
1317,26011,1909-10-01,14.5
1318,26011,1909-11-01,48.5
1319,26011,1909-12-01,99.0
1320,26011,1910-01-01,22.9
1321,26011,1910-02-01,42.0
1322,26011,1910-03-01,0.0
1323,26011,1910-04-01,50.8
1324,26011,1910-05-01,76.6
1325,26011,1910-06-01,17.8
1326,26011,1910-07-01,39.4
1327,26011,1910-08-01,0.0
1328,26011,1910-09-01,
1329,26011,1910-10-01,40.6
1330,26011,1910-11-01,
1331,26011,1910-12-01,19.1
1332,26011,1911-01-01,1.3
1333,26011,1911-02-01,60.9
1334,26011,1911-03-01,0.0
1335,26011,1911-04-01,25.4
1336,26011,1911-05-01,82.6
1337,26011,1911-06-01,22.9
1338,26011,1911-07-01,5.1
1339,26011,1911-08-01,30.5
1340,26011,1911-09-01,96.6
1341,26011,1911-10-01,66.0
1342,26011,1911-11-01,29.3
1343,26011,1911-12-01,48.2
1344,26011,1912-01-01,21.6
1345,26011,1912-02-01,22.9
1346,26011,1912-03-01,35.5
1347,26011,1912-04-01,0.0
1348,26011,1912-05-01,110.3
1349,26011,1912-06-01,38.9
1350,26011,1912-07-01,54.9
1351,26011,1912-08-01,65.0
1352,26011,1912-09-01,
1353,26011,1912-10-01,
1354,26011,1912-11-01,
1355,26011,1912-12-01,
1356,26011,1913-01-01,
1357,26011,1913-02-01,
1358,26011,1913-03-01,34.1
1359,26011,1913-04-01,
1360,26011,1913-05-01,
1361,26011,1913-06-01,
1362,26011,1913-07-01,
1363,26011,1913-08-01,
1364,26011,1913-09-01,4.6
1365,26011,1913-10-01,65.3
1366,26011,1913-11-01,
1367,26011,1913-12-01,
1368,26011,1914-01-01,37.6
1369,26011,1914-02-01,
1370,26011,1914-03-01,16.3
1371,26011,1914-04-01,
1372,26011,1914-05-01,27.4
1373,26011,1914-06-01,79.1
1374,26011,1914-07-01,
1375,26011,1914-08-01,58.4
1376,26011,1914-09-01,
1377,26011,1914-10-01,28.4
1378,26011,1914-11-01,
1379,26011,1914-12-01,
1380,26011,1915-01-01,
1381,26011,1915-02-01,46.0
1382,26011,1915-03-01,8.9
1383,26011,1915-04-01,18.6
1384,26011,1915-05-01,42.4
1385,26011,1915-06-01,19.3
1386,26011,1915-07-01,33.9
1387,26011,1915-08-01,104.0
1388,26011,1915-09-01,99.1
1389,26011,1915-10-01,22.3
1390,26011,1915-11-01,38.7
1391,26011,1915-12-01,28.0
1392,26011,1916-01-01,42.8
1393,26011,1916-02-01,26.7
1394,26011,1916-03-01,21.6
1395,26011,1916-04-01,15.5
1396,26011,1916-05-01,80.0
1397,26011,1916-06-01,
1398,26011,1916-07-01,0.0
1399,26011,1916-08-01,0.0
1400,26011,1916-09-01,
1401,26011,1916-10-01,
1402,26011,1916-11-01,
1403,26011,1916-12-01,
1404,26011,1917-01-01,2.8
1405,26011,1917-02-01,3.0
1406,26011,1917-03-01,48.0
1407,26011,1917-04-01,60.3
1408,26011,1917-05-01,111.5
1409,26011,1917-06-01,126.7
1410,26011,1917-07-01,43.3
1411,26011,1917-08-01,28.7
1412,26011,1917-09-01,
1413,26011,1917-10-01,92.9
1414,26011,1917-11-01,
1415,26011,1917-12-01,5.0
1416,26011,1918-01-01,
1417,26011,1918-02-01,
1418,26011,1918-03-01,27.2
1419,26011,1918-04-01,33.5
1420,26011,1918-05-01,61.0
1421,26011,1918-06-01,53.4
1422,26011,1918-07-01,26.7
1423,26011,1918-08-01,73.6
1424,26011,1918-09-01,63.5
1425,26011,1918-10-01,
1426,26011,1918-11-01,91.8
1427,26011,1918-12-01,
1428,26011,1919-01-01,2.5
1429,26011,1919-02-01,75.6
1430,26011,1919-03-01,96.1
1431,26011,1919-04-01,59.7
1432,26011,1919-05-01,132.4
1433,26011,1919-06-01,24.1
1434,26011,1919-07-01,165.4
1435,26011,1919-08-01,64.2
1436,26011,1919-09-01,20.3
1437,26011,1919-10-01,164.1
1438,26011,1919-11-01,91.1
1439,26011,1919-12-01,9.6
1440,26013,1900-01-01,
1441,26013,1900-02-01,
1442,26013,1900-03-01,
1443,26013,1900-04-01,
1444,26013,1900-05-01,
1445,26013,1900-06-01,
1446,26013,1900-07-01,
1447,26013,1900-08-01,
1448,26013,1900-09-01,
1449,26013,1900-10-01,
1450,26013,1900-11-01,
1451,26013,1900-12-01,16.4
1452,26013,1901-01-01,
1453,26013,1901-02-01,
1454,26013,1901-03-01,
1455,26013,1901-04-01,
1456,26013,1901-05-01,
1457,26013,1901-06-01,
1458,26013,1901-07-01,
1459,26013,1901-08-01,
1460,26013,1901-09-01,
1461,26013,1901-10-01,
1462,26013,1901-11-01,
1463,26013,1901-12-01,
1464,26013,1902-01-01,
1465,26013,1902-02-01,
1466,26013,1902-03-01,10.1
1467,26013,1902-04-01,
1468,26013,1902-05-01,
1469,26013,1902-06-01,
1470,26013,1902-07-01,
1471,26013,1902-08-01,
1472,26013,1902-09-01,3.7
1473,26013,1902-10-01,25.4
1474,26013,1902-11-01,
1475,26013,1902-12-01,40.6
1476,26013,1903-01-01,12.7
1477,26013,1903-02-01,
1478,26013,1903-03-01,
1479,26013,1903-04-01,
1480,26013,1903-05-01,
1481,26013,1903-06-01,
1482,26013,1903-07-01,
1483,26013,1903-08-01,43.1
1484,26013,1903-09-01,
1485,26013,1903-10-01,
1486,26013,1903-11-01,
1487,26013,1903-12-01,
1488,26013,1904-01-01,
1489,26013,1904-02-01,
1490,26013,1904-03-01,
1491,26013,1904-04-01,
1492,26013,1904-05-01,
1493,26013,1904-06-01,
1494,26013,1904-07-01,
1495,26013,1904-08-01,51.1
1496,26013,1904-09-01,65.4
1497,26013,1904-10-01,78.9
1498,26013,1904-11-01,29.4
1499,26013,1904-12-01,49.6
1500,26013,1905-01-01,45.8
1501,26013,1905-02-01,
1502,26013,1905-03-01,21.7
1503,26013,1905-04-01,21.7
1504,26013,1905-05-01,
1505,26013,1905-06-01,120.8
1506,26013,1905-07-01,
1507,26013,1905-08-01,19.1
1508,26013,1905-09-01,88.2
1509,26013,1905-10-01,
1510,26013,1905-11-01,31.0
1511,26013,1905-12-01,39.3
1512,26013,1906-01-01,43.1
1513,26013,1906-02-01,26.7
1514,26013,1906-03-01,33.0
1515,26013,1906-04-01,
1516,26013,1906-05-01,57.2
1517,26013,1906-06-01,141.1
1518,26013,1906-07-01,53.1
1519,26013,1906-08-01,57.7
1520,26013,1906-09-01,82.6
1521,26013,1906-10-01,
1522,26013,1906-11-01,
1523,26013,1906-12-01,53.2
1524,26013,1907-01-01,25.2
1525,26013,1907-02-01,5.1
1526,26013,1907-03-01,38.1
1527,26013,1907-04-01,62.2
1528,26013,1907-05-01,
1529,26013,1907-06-01,25.4
1530,26013,1907-07-01,38.2
1531,26013,1907-08-01,
1532,26013,1907-09-01,
1533,26013,1907-10-01,
1534,26013,1907-11-01,51.3
1535,26013,1907-12-01,
1536,26013,1908-01-01,20.2
1537,26013,1908-02-01,36.7
1538,26013,1908-03-01,53.4
1539,26013,1908-04-01,19.1
1540,26013,1908-05-01,
1541,26013,1908-06-01,63.5
1542,26013,1908-07-01,76.3
1543,26013,1908-08-01,19.1
1544,26013,1908-09-01,
1545,26013,1908-10-01,
1546,26013,1908-11-01,
1547,26013,1908-12-01,
1548,26013,1909-01-01,
1549,26013,1909-02-01,57.1
1550,26013,1909-03-01,40.5
1551,26013,1909-04-01,31.8
1552,26013,1909-05-01,
1553,26013,1909-06-01,
1554,26013,1909-07-01,
1555,26013,1909-08-01,
1556,26013,1909-09-01,
1557,26013,1909-10-01,
1558,26013,1909-11-01,
1559,26013,1909-12-01,34.2
1560,26013,1910-01-01,33.0
1561,26013,1910-02-01,33.0
1562,26013,1910-03-01,3.8
1563,26013,1910-04-01,
1564,26013,1910-05-01,
1565,26013,1910-06-01,25.4
1566,26013,1910-07-01,
1567,26013,1910-08-01,88.9
1568,26013,1910-09-01,
1569,26013,1910-10-01,
1570,26013,1910-11-01,
1571,26013,1910-12-01,38.0
1572,26013,1911-01-01,
1573,26013,1911-02-01,20.2
1574,26013,1911-03-01,
1575,26013,1911-04-01,
1576,26013,1911-05-01,38.1
1577,26013,1911-06-01,
1578,26013,1911-07-01,0.0
1579,26013,1911-08-01,0.0
1580,26013,1911-09-01,48.3
1581,26013,1911-10-01,
1582,26013,1911-11-01,43.1
1583,26013,1911-12-01,
1584,26013,1912-01-01,35.5
1585,26013,1912-02-01,
1586,26013,1912-03-01,
1587,26013,1912-04-01,
1588,26013,1912-05-01,53.2
1589,26013,1912-06-01,12.7
1590,26013,1912-07-01,30.5
1591,26013,1912-08-01,66.1
1592,26013,1912-09-01,53.5
1593,26013,1912-10-01,35.5
1594,26013,1912-11-01,106.6
1595,26013,1912-12-01,34.5
1596,26013,1913-01-01,
1597,26013,1913-02-01,40.5
1598,26013,1913-03-01,
1599,26013,1913-04-01,
1600,26013,1913-05-01,32.8
1601,26013,1913-06-01,
1602,26013,1913-07-01,
1603,26013,1913-08-01,38.0
1604,26013,1913-09-01,76.2
1605,26013,1913-10-01,73.8
1606,26013,1913-11-01,
1607,26013,1913-12-01,
1608,26013,1914-01-01,
1609,26013,1914-02-01,25.3
1610,26013,1914-03-01,19.0
1611,26013,1914-04-01,40.7
1612,26013,1914-05-01,33.1
1613,26013,1914-06-01,
1614,26013,1914-07-01,
1615,26013,1914-08-01,
1616,26013,1914-09-01,48.1
1617,26013,1914-10-01,30.4
1618,26013,1914-11-01,27.7
1619,26013,1914-12-01,32.9
1620,26013,1915-01-01,55.7
1621,26013,1915-02-01,38.1
1622,26013,1915-03-01,15.2
1623,26013,1915-04-01,27.9
1624,26013,1915-05-01,142.6
1625,26013,1915-06-01,
1626,26013,1915-07-01,
1627,26013,1915-08-01,156.8
1628,26013,1915-09-01,
1629,26013,1915-10-01,
1630,26013,1915-11-01,
1631,26013,1915-12-01,
1632,26013,1916-01-01,
1633,26013,1916-02-01,
1634,26013,1916-03-01,
1635,26013,1916-04-01,
1636,26013,1916-05-01,
1637,26013,1916-06-01,
1638,26013,1916-07-01,
1639,26013,1916-08-01,
1640,26013,1916-09-01,
1641,26013,1916-10-01,
1642,26013,1916-11-01,
1643,26013,1916-12-01,
1644,26013,1917-01-01,
1645,26013,1917-02-01,5.4
1646,26013,1917-03-01,
1647,26013,1917-04-01,
1648,26013,1917-05-01,28.2
1649,26013,1917-06-01,
1650,26013,1917-07-01,
1651,26013,1917-08-01,
1652,26013,1917-09-01,57.2
1653,26013,1917-10-01,
1654,26013,1917-11-01,
1655,26013,1917-12-01,
1656,26013,1918-01-01,
1657,26013,1918-02-01,
1658,26013,1918-03-01,
1659,26013,1918-04-01,20.3
1660,26013,1918-05-01,106.6
1661,26013,1918-06-01,34.3
1662,26013,1918-07-01,11.5
1663,26013,1918-08-01,34.6
1664,26013,1918-09-01,106.1
1665,26013,1918-10-01,64.7
1666,26013,1918-11-01,
1667,26013,1918-12-01,
1668,26013,1919-01-01,11.5
1669,26013,1919-02-01,
1670,26013,1919-03-01,
1671,26013,1919-04-01,
1672,26013,1919-05-01,30.9
1673,26013,1919-06-01,
1674,26013,1919-07-01,
1675,26013,1919-08-01,
1676,26013,1919-09-01,
1677,26013,1919-10-01,
1678,26013,1919-11-01,
1679,26013,1919-12-01,
1680,26015,1900-01-01,35.3
1681,26015,1900-02-01,105.6
1682,26015,1900-03-01,52.0
1683,26015,1900-04-01,35.9
1684,26015,1900-05-01,80.2
1685,26015,1900-06-01,69.8
1686,26015,1900-07-01,186.3
1687,26015,1900-08-01,121.6
1688,26015,1900-09-01,36.6
1689,26015,1900-10-01,91.3
1690,26015,1900-11-01,125.0
1691,26015,1900-12-01,15.9
1692,26015,1901-01-01,64.6
1693,26015,1901-02-01,46.0
1694,26015,1901-03-01,84.6
1695,26015,1901-04-01,49.8
1696,26015,1901-05-01,51.3
1697,26015,1901-06-01,58.4
1698,26015,1901-07-01,157.3
1699,26015,1901-08-01,65.1
1700,26015,1901-09-01,32.5
1701,26015,1901-10-01,85.0
1702,26015,1901-11-01,36.1
1703,26015,1901-12-01,66.2
1704,26015,1902-01-01,11.5
1705,26015,1902-02-01,19.5
1706,26015,1902-03-01,87.6
1707,26015,1902-04-01,48.3
1708,26015,1902-05-01,145.1
1709,26015,1902-06-01,135.5
1710,26015,1902-07-01,113.8
1711,26015,1902-08-01,19.0
1712,26015,1902-09-01,156.1
1713,26015,1902-10-01,68.3
1714,26015,1902-11-01,71.5
1715,26015,1902-12-01,81.4
1716,26015,1903-01-01,47.7
1717,26015,1903-02-01,77.6
1718,26015,1903-03-01,28.4
1719,26015,1903-04-01,94.5
1720,26015,1903-05-01,62.7
1721,26015,1903-06-01,46.7
1722,26015,1903-07-01,144.3
1723,26015,1903-08-01,143.4
1724,26015,1903-09-01,96.9
1725,26015,1903-10-01,39.4
1726,26015,1903-11-01,39.9
1727,26015,1903-12-01,50.5
1728,26015,1904-01-01,54.2
1729,26015,1904-02-01,39.2
1730,26015,1904-03-01,128.2
1731,26015,1904-04-01,57.0
1732,26015,1904-05-01,93.3
1733,26015,1904-06-01,112.1
1734,26015,1904-07-01,48.7
1735,26015,1904-08-01,101.8
1736,26015,1904-09-01,74.2
1737,26015,1904-10-01,
1738,26015,1904-11-01,
1739,26015,1904-12-01,39.5
1740,26015,1905-01-01,29.8
1741,26015,1905-02-01,38.0
1742,26015,1905-03-01,78.2
1743,26015,1905-04-01,67.9
1744,26015,1905-05-01,167.7
1745,26015,1905-06-01,149.4
1746,26015,1905-07-01,183.9
1747,26015,1905-08-01,61.7
1748,26015,1905-09-01,74.4
1749,26015,1905-10-01,35.7
1750,26015,1905-11-01,64.3
1751,26015,1905-12-01,41.8
1752,26015,1906-01-01,72.7
1753,26015,1906-02-01,44.8
1754,26015,1906-03-01,56.6
1755,26015,1906-04-01,51.7
1756,26015,1906-05-01,101.9
1757,26015,1906-06-01,117.2
1758,26015,1906-07-01,103.6
1759,26015,1906-08-01,92.7
1760,26015,1906-09-01,41.7
1761,26015,1906-10-01,
1762,26015,1906-11-01,
1763,26015,1906-12-01,
