,row_no,FIPS,date,rainfall,county_name
13785,13785,26095,2020-10-01,,Luce
13786,13786,26095,2020-11-01,,Luce
13787,13787,26095,2020-12-01,,Luce
13788,13788,26095,2021-01-01,,Luce
13789,13789,26095,2021-02-01,36.8,Luce
13790,13790,26095,2021-03-01,,Luce
13791,13791,26095,2021-04-01,,Luce
13792,13792,26095,2021-05-01,8.2,Luce
13793,13793,26095,2021-06-01,61.3,Luce
13794,13794,26095,2021-07-01,,Luce
13795,13795,26095,2021-08-01,,Luce
13796,13796,26095,2021-09-01,82.6,Luce
13797,13797,26095,2021-10-01,82.9,Luce
13798,13798,26095,2021-11-01,57.8,Luce
13799,13799,26095,2021-12-01,72.3,Luce
13800,13800,26095,2022-01-01,31.5,Luce
13801,13801,26095,2022-02-01,39.6,Luce
13802,13802,26095,2022-03-01,59.4,Luce
13803,13803,26095,2022-04-01,104.7,Luce
13804,13804,26095,2022-05-01,77.0,Luce
13805,13805,26095,2022-06-01,96.4,Luce
13806,13806,26095,2022-07-01,61.5,Luce
13807,13807,26095,2022-08-01,120.4,Luce
13808,13808,26095,2022-09-01,44.4,Luce
13809,13809,26095,2022-10-01,98.4,Luce
13810,13810,26095,2022-11-01,,Luce
13811,13811,26095,2022-12-01,57.0,Luce
13812,13812,26095,2023-01-01,42.8,Luce
13813,13813,26095,2023-02-01,46.7,Luce
13814,13814,26095,2023-03-01,35.4,Luce
13815,13815,26095,2023-04-01,94.8,Luce
13816,13816,26095,2023-05-01,55.7,Luce
13817,13817,26095,2023-06-01,57.7,Luce
13818,13818,26095,2023-07-01,128.0,Luce
13819,13819,26095,2023-08-01,68.6,Luce
13820,13820,26095,2023-09-01,14.3,Luce
13821,13821,26095,2023-10-01,62.1,Luce
13822,13822,26095,2023-11-01,52.7,Luce
13823,13823,26095,2023-12-01,60.2,Luce
13824,13824,26097,2000-01-01,48.0,Mackinac
13825,13825,26097,2000-02-01,32.9,Mackinac
13826,13826,26097,2000-03-01,36.0,Mackinac
13827,13827,26097,2000-04-01,34.0,Mackinac
13828,13828,26097,2000-05-01,35.0,Mackinac
13829,13829,26097,2000-06-01,83.95,Mackinac
13830,13830,26097,2000-07-01,52.95,Mackinac
13831,13831,26097,2000-08-01,28.95,Mackinac
13832,13832,26097,2000-09-01,48.0,Mackinac
13833,13833,26097,2000-10-01,27.1,Mackinac
13834,13834,26097,2000-11-01,76.5,Mackinac
13835,13835,26097,2000-12-01,,Mackinac
13836,13836,26097,2001-01-01,,Mackinac
13837,13837,26097,2001-02-01,,Mackinac
13838,13838,26097,2001-03-01,,Mackinac
13839,13839,26097,2001-04-01,,Mackinac
13840,13840,26097,2001-05-01,88.9,Mackinac
13841,13841,26097,2001-06-01,,Mackinac
13842,13842,26097,2001-07-01,0.0,Mackinac
13843,13843,26097,2001-08-01,154.0,Mackinac
13844,13844,26097,2001-09-01,140.6,Mackinac
13845,13845,26097,2001-10-01,130.9,Mackinac
13846,13846,26097,2001-11-01,67.7,Mackinac
13847,13847,26097,2001-12-01,50.9,Mackinac
13848,13848,26097,2002-01-01,6.4,Mackinac
13849,13849,26097,2002-02-01,22.1,Mackinac
13850,13850,26097,2002-03-01,59.4,Mackinac
13851,13851,26097,2002-04-01,63.5,Mackinac
13852,13852,26097,2002-05-01,133.2,Mackinac
13853,13853,26097,2002-06-01,173.6,Mackinac
13854,13854,26097,2002-07-01,44.5,Mackinac
13855,13855,26097,2002-08-01,129.8,Mackinac
13856,13856,26097,2002-09-01,49.6,Mackinac
13857,13857,26097,2002-10-01,120.8,Mackinac
13858,13858,26097,2002-11-01,14.8,Mackinac
13859,13859,26097,2002-12-01,10.2,Mackinac
13860,13860,26097,2003-01-01,6.9,Mackinac
13861,13861,26097,2003-02-01,14.7,Mackinac
13862,13862,26097,2003-03-01,,Mackinac
13863,13863,26097,2003-04-01,56.2,Mackinac
13864,13864,26097,2003-05-01,68.2,Mackinac
13865,13865,26097,2003-06-01,58.7,Mackinac
13866,13866,26097,2003-07-01,98.35,Mackinac
13867,13867,26097,2003-08-01,81.25,Mackinac
13868,13868,26097,2003-09-01,83.69999999999999,Mackinac
13869,13869,26097,2003-10-01,85.35,Mackinac
13870,13870,26097,2003-11-01,118.5,Mackinac
13871,13871,26097,2003-12-01,51.6,Mackinac
13872,13872,26097,2004-01-01,44.1,Mackinac
13873,13873,26097,2004-02-01,48.2,Mackinac
13874,13874,26097,2004-03-01,94.0,Mackinac
13875,13875,26097,2004-04-01,56.8,Mackinac
13876,13876,26097,2004-05-01,114.45,Mackinac
13877,13877,26097,2004-06-01,35.8,Mackinac
13878,13878,26097,2004-07-01,85.19999999999999,Mackinac
13879,13879,26097,2004-08-01,89.65,Mackinac
13880,13880,26097,2004-09-01,36.75,Mackinac
13881,13881,26097,2004-10-01,114.3,Mackinac
13882,13882,26097,2004-11-01,104.4,Mackinac
13883,13883,26097,2004-12-01,107.3,Mackinac
13884,13884,26097,2005-01-01,42.5,Mackinac
13885,13885,26097,2005-02-01,45.1,Mackinac
13886,13886,26097,2005-03-01,18.0,Mackinac
13887,13887,26097,2005-04-01,70.3,Mackinac
13888,13888,26097,2005-05-01,38.150000000000006,Mackinac
13889,13889,26097,2005-06-01,70.3,Mackinac
13890,13890,26097,2005-07-01,56.150000000000006,Mackinac
13891,13891,26097,2005-08-01,145.55,Mackinac
13892,13892,26097,2005-09-01,75.85,Mackinac
13893,13893,26097,2005-10-01,55.05,Mackinac
13894,13894,26097,2005-11-01,95.5,Mackinac
13895,13895,26097,2005-12-01,32.3,Mackinac
13896,13896,26097,2006-01-01,61.95,Mackinac
13897,13897,26097,2006-02-01,49.1,Mackinac
13898,13898,26097,2006-03-01,8.9,Mackinac
13899,13899,26097,2006-04-01,48.75,Mackinac
13900,13900,26097,2006-05-01,93.8,Mackinac
13901,13901,26097,2006-06-01,16.450000000000003,Mackinac
13902,13902,26097,2006-07-01,46.85,Mackinac
13903,13903,26097,2006-08-01,70.2,Mackinac
13904,13904,26097,2006-09-01,123.5,Mackinac
13905,13905,26097,2006-10-01,118.7,Mackinac
13906,13906,26097,2006-11-01,56.2,Mackinac
13907,13907,26097,2006-12-01,101.6,Mackinac
13908,13908,26097,2007-01-01,42.1,Mackinac
13909,13909,26097,2007-02-01,11.9,Mackinac
13910,13910,26097,2007-03-01,59.1,Mackinac
13911,13911,26097,2007-04-01,75.5,Mackinac
13912,13912,26097,2007-05-01,25.75,Mackinac
13913,13913,26097,2007-06-01,29.2,Mackinac
13914,13914,26097,2007-07-01,45.4,Mackinac
13915,13915,26097,2007-08-01,59.45,Mackinac
13916,13916,26097,2007-09-01,115.15,Mackinac
13917,13917,26097,2007-10-01,127.8,Mackinac
13918,13918,26097,2007-11-01,44.1,Mackinac
13919,13919,26097,2007-12-01,47.5,Mackinac
13920,13920,26097,2008-01-01,112.4,Mackinac
13921,13921,26097,2008-02-01,48.4,Mackinac
13922,13922,26097,2008-03-01,39.55,Mackinac
13923,13923,26097,2008-04-01,143.3,Mackinac
13924,13924,26097,2008-05-01,83.9,Mackinac
13925,13925,26097,2008-06-01,77.5,Mackinac
13926,13926,26097,2008-07-01,106.4,Mackinac
13927,13927,26097,2008-08-01,40.400000000000006,Mackinac
13928,13928,26097,2008-09-01,58.55,Mackinac
13929,13929,26097,2008-10-01,97.5,Mackinac
13930,13930,26097,2008-11-01,61.3,Mackinac
13931,13931,26097,2008-12-01,115.6,Mackinac
13932,13932,26097,2009-01-01,29.9,Mackinac
13933,13933,26097,2009-02-01,48.5,Mackinac
13934,13934,26097,2009-03-01,24.45,Mackinac
13935,13935,26097,2009-04-01,45.75,Mackinac
13936,13936,26097,2009-05-01,68.85,Mackinac
13937,13937,26097,2009-06-01,64.45,Mackinac
13938,13938,26097,2009-07-01,91.85,Mackinac
13939,13939,26097,2009-08-01,126.4,Mackinac
13940,13940,26097,2009-09-01,37.4,Mackinac
13941,13941,26097,2009-10-01,174.3,Mackinac
13942,13942,26097,2009-11-01,29.8,Mackinac
13943,13943,26097,2009-12-01,61.26666666666667,Mackinac
13944,13944,26097,2010-01-01,17.133333333333333,Mackinac
13945,13945,26097,2010-02-01,12.266666666666666,Mackinac
13946,13946,26097,2010-03-01,7.166666666666667,Mackinac
13947,13947,26097,2010-04-01,30.5,Mackinac
13948,13948,26097,2010-05-01,41.9,Mackinac
13949,13949,26097,2010-06-01,200.0666666666667,Mackinac
13950,13950,26097,2010-07-01,54.36666666666667,Mackinac
13951,13951,26097,2010-08-01,135.5,Mackinac
13952,13952,26097,2010-09-01,227.3,Mackinac
13953,13953,26097,2010-10-01,50.5,Mackinac
13954,13954,26097,2010-11-01,63.866666666666674,Mackinac
13955,13955,26097,2010-12-01,29.433333333333337,Mackinac
13956,13956,26097,2011-01-01,27.6,Mackinac
13957,13957,26097,2011-02-01,11.433333333333332,Mackinac
13958,13958,26097,2011-03-01,32.6,Mackinac
13959,13959,26097,2011-04-01,141.85000000000002,Mackinac
13960,13960,26097,2011-05-01,61.56666666666666,Mackinac
13961,13961,26097,2011-06-01,90.03333333333335,Mackinac
13962,13962,26097,2011-07-01,67.65,Mackinac
13963,13963,26097,2011-08-01,32.56666666666667,Mackinac
13964,13964,26097,2011-09-01,96.3,Mackinac
13965,13965,26097,2011-10-01,76.46666666666665,Mackinac
13966,13966,26097,2011-11-01,75.0,Mackinac
13967,13967,26097,2011-12-01,42.3,Mackinac
13968,13968,26097,2012-01-01,48.6,Mackinac
13969,13969,26097,2012-02-01,12.95,Mackinac
13970,13970,26097,2012-03-01,58.5,Mackinac
13971,13971,26097,2012-04-01,26.8,Mackinac
13972,13972,26097,2012-05-01,34.55,Mackinac
13973,13973,26097,2012-06-01,132.2,Mackinac
13974,13974,26097,2012-07-01,91.5,Mackinac
13975,13975,26097,2012-08-01,33.1,Mackinac
13976,13976,26097,2012-09-01,66.05,Mackinac
13977,13977,26097,2012-10-01,120.4,Mackinac
13978,13978,26097,2012-11-01,44.4,Mackinac
13979,13979,26097,2012-12-01,65.26666666666667,Mackinac
13980,13980,26097,2013-01-01,69.46666666666667,Mackinac
13981,13981,26097,2013-02-01,60.23333333333333,Mackinac
13982,13982,26097,2013-03-01,74.2,Mackinac
13983,13983,26097,2013-04-01,69.85,Mackinac
13984,13984,26097,2013-05-01,56.150000000000006,Mackinac
13985,13985,26097,2013-06-01,89.35,Mackinac
13986,13986,26097,2013-07-01,138.06666666666666,Mackinac
13987,13987,26097,2013-08-01,113.7,Mackinac
13988,13988,26097,2013-09-01,53.5,Mackinac
13989,13989,26097,2013-10-01,74.75,Mackinac
13990,13990,26097,2013-11-01,156.39999999999998,Mackinac
13991,13991,26097,2013-12-01,62.4,Mackinac
13992,13992,26097,2014-01-01,49.96666666666667,Mackinac
13993,13993,26097,2014-02-01,25.1,Mackinac
13994,13994,26097,2014-03-01,31.6,Mackinac
13995,13995,26097,2014-04-01,102.075,Mackinac
13996,13996,26097,2014-05-01,76.65,Mackinac
13997,13997,26097,2014-06-01,84.35,Mackinac
13998,13998,26097,2014-07-01,50.16666666666666,Mackinac
13999,13999,26097,2014-08-01,64.13333333333334,Mackinac
14000,14000,26097,2014-09-01,115.925,Mackinac
14001,14001,26097,2014-10-01,190.225,Mackinac
14002,14002,26097,2014-11-01,120.13333333333333,Mackinac
14003,14003,26097,2014-12-01,57.8,Mackinac
14004,14004,26097,2015-01-01,42.56666666666666,Mackinac
14005,14005,26097,2015-02-01,24.7,Mackinac
14006,14006,26097,2015-03-01,40.35,Mackinac
14007,14007,26097,2015-04-01,49.725,Mackinac
14008,14008,26097,2015-05-01,79.275,Mackinac
14009,14009,26097,2015-06-01,43.875,Mackinac
14010,14010,26097,2015-07-01,36.1,Mackinac
14011,14011,26097,2015-08-01,74.6,Mackinac
14012,14012,26097,2015-09-01,72.32000000000001,Mackinac
14013,14013,26097,2015-10-01,79.12,Mackinac
14014,14014,26097,2015-11-01,114.025,Mackinac
14015,14015,26097,2015-12-01,141.025,Mackinac
14016,14016,26097,2016-01-01,39.38,Mackinac
14017,14017,26097,2016-02-01,41.0,Mackinac
14018,14018,26097,2016-03-01,76.7,Mackinac
14019,14019,26097,2016-04-01,82.2,Mackinac
14020,14020,26097,2016-05-01,25.325000000000003,Mackinac
14021,14021,26097,2016-06-01,42.120000000000005,Mackinac
14022,14022,26097,2016-07-01,111.04,Mackinac
14023,14023,26097,2016-08-01,92.78,Mackinac
14024,14024,26097,2016-09-01,119.125,Mackinac
14025,14025,26097,2016-10-01,68.17999999999999,Mackinac
14026,14026,26097,2016-11-01,43.125,Mackinac
14027,14027,26097,2016-12-01,73.10000000000001,Mackinac
14028,14028,26097,2017-01-01,50.55,Mackinac
14029,14029,26097,2017-02-01,49.025,Mackinac
14030,14030,26097,2017-03-01,67.725,Mackinac
14031,14031,26097,2017-04-01,71.89999999999999,Mackinac
14032,14032,26097,2017-05-01,68.7,Mackinac
14033,14033,26097,2017-06-01,158.95,Mackinac
14034,14034,26097,2017-07-01,81.36666666666667,Mackinac
14035,14035,26097,2017-08-01,121.6,Mackinac
14036,14036,26097,2017-09-01,36.9,Mackinac
14037,14037,26097,2017-10-01,167.5,Mackinac
14038,14038,26097,2017-11-01,65.5,Mackinac
14039,14039,26097,2017-12-01,76.5,Mackinac
14040,14040,26097,2018-01-01,39.26666666666667,Mackinac
14041,14041,26097,2018-02-01,40.5,Mackinac
14042,14042,26097,2018-03-01,17.424999999999997,Mackinac
14043,14043,26097,2018-04-01,73.8,Mackinac
14044,14044,26097,2018-05-01,61.2,Mackinac
14045,14045,26097,2018-06-01,62.2,Mackinac
14046,14046,26097,2018-07-01,67.94,Mackinac
14047,14047,26097,2018-08-01,85.16,Mackinac
14048,14048,26097,2018-09-01,84.23333333333333,Mackinac
14049,14049,26097,2018-10-01,175.7,Mackinac
14050,14050,26097,2018-11-01,82.85,Mackinac
14051,14051,26097,2018-12-01,46.36666666666667,Mackinac
14052,14052,26097,2019-01-01,75.05,Mackinac
14053,14053,26097,2019-02-01,96.0,Mackinac
14054,14054,26097,2019-03-01,31.65,Mackinac
14055,14055,26097,2019-04-01,112.3,Mackinac
14056,14056,26097,2019-05-01,119.3,Mackinac
14057,14057,26097,2019-06-01,79.46666666666665,Mackinac
14058,14058,26097,2019-07-01,58.04,Mackinac
14059,14059,26097,2019-08-01,62.98,Mackinac
14060,14060,26097,2019-09-01,132.82500000000002,Mackinac
14061,14061,26097,2019-10-01,171.32,Mackinac
14062,14062,26097,2019-11-01,72.575,Mackinac
14063,14063,26097,2019-12-01,97.125,Mackinac
14064,14064,26097,2020-01-01,57.325,Mackinac
14065,14065,26097,2020-02-01,33.2,Mackinac
14066,14066,26097,2020-03-01,89.575,Mackinac
14067,14067,26097,2020-04-01,86.425,Mackinac
14068,14068,26097,2020-05-01,41.425,Mackinac
14069,14069,26097,2020-06-01,85.675,Mackinac
14070,14070,26097,2020-07-01,126.92,Mackinac
14071,14071,26097,2020-08-01,60.94,Mackinac
14072,14072,26097,2020-09-01,99.38,Mackinac
14073,14073,26097,2020-10-01,123.34,Mackinac
14074,14074,26097,2020-11-01,89.85,Mackinac
14075,14075,26097,2020-12-01,37.2,Mackinac
14076,14076,26097,2021-01-01,16.533333333333335,Mackinac
14077,14077,26097,2021-02-01,39.46666666666667,Mackinac
14078,14078,26097,2021-03-01,36.9,Mackinac
14079,14079,26097,2021-04-01,57.333333333333336,Mackinac
14080,14080,26097,2021-05-01,39.650000000000006,Mackinac
14081,14081,26097,2021-06-01,85.825,Mackinac
14082,14082,26097,2021-07-01,103.725,Mackinac
14083,14083,26097,2021-08-01,74.0,Mackinac
14084,14084,26097,2021-09-01,76.05000000000001,Mackinac
14085,14085,26097,2021-10-01,61.125,Mackinac
14086,14086,26097,2021-11-01,44.43333333333334,Mackinac
14087,14087,26097,2021-12-01,75.375,Mackinac
14088,14088,26097,2022-01-01,28.9,Mackinac
14089,14089,26097,2022-02-01,29.7,Mackinac
14090,14090,26097,2022-03-01,78.35,Mackinac
14091,14091,26097,2022-04-01,104.7,Mackinac
14092,14092,26097,2022-05-01,98.6,Mackinac
14093,14093,26097,2022-06-01,111.8,Mackinac
14094,14094,26097,2022-07-01,55.225,Mackinac
14095,14095,26097,2022-08-01,127.35,Mackinac
14096,14096,26097,2022-09-01,39.53333333333333,Mackinac
14097,14097,26097,2022-10-01,72.16666666666667,Mackinac
14098,14098,26097,2022-11-01,101.0,Mackinac
14099,14099,26097,2022-12-01,68.73333333333333,Mackinac
14100,14100,26097,2023-01-01,57.833333333333336,Mackinac
14101,14101,26097,2023-02-01,39.03333333333334,Mackinac
14102,14102,26097,2023-03-01,36.23333333333333,Mackinac
14103,14103,26097,2023-04-01,119.75,Mackinac
14104,14104,26097,2023-05-01,57.6,Mackinac
14105,14105,26097,2023-06-01,30.933333333333334,Mackinac
14106,14106,26097,2023-07-01,76.64999999999999,Mackinac
14107,14107,26097,2023-08-01,77.925,Mackinac
14108,14108,26097,2023-09-01,28.375,Mackinac
14109,14109,26097,2023-10-01,94.975,Mackinac
14110,14110,26097,2023-11-01,60.26666666666667,Mackinac
14111,14111,26097,2023-12-01,40.03333333333333,Mackinac
14112,14112,26099,2000-01-01,37.150000000000006,Macomb
14113,14113,26099,2000-02-01,34.8,Macomb
14114,14114,26099,2000-03-01,14.2,Macomb
14115,14115,26099,2000-04-01,85.05,Macomb
14116,14116,26099,2000-05-01,111.85,Macomb
14117,14117,26099,2000-06-01,102.3,Macomb
14118,14118,26099,2000-07-01,191.2,Macomb
14119,14119,26099,2000-08-01,78.9,Macomb
14120,14120,26099,2000-09-01,120.15,Macomb
14121,14121,26099,2000-10-01,59.4,Macomb
14122,14122,26099,2000-11-01,54.35,Macomb
14123,14123,26099,2000-12-01,77.83333333333333,Macomb
14124,14124,26099,2001-01-01,25.266666666666666,Macomb
14125,14125,26099,2001-02-01,76.4,Macomb
14126,14126,26099,2001-03-01,25.3,Macomb
14127,14127,26099,2001-04-01,65.26666666666667,Macomb
14128,14128,26099,2001-05-01,79.23333333333333,Macomb
14129,14129,26099,2001-06-01,73.8,Macomb
14130,14130,26099,2001-07-01,17.599999999999998,Macomb
14131,14131,26099,2001-08-01,104.325,Macomb
14132,14132,26099,2001-09-01,140.03333333333333,Macomb
14133,14133,26099,2001-10-01,196.0,Macomb
14134,14134,26099,2001-11-01,84.86666666666666,Macomb
14135,14135,26099,2001-12-01,51.86666666666667,Macomb
14136,14136,26099,2002-01-01,54.53333333333333,Macomb
14137,14137,26099,2002-02-01,52.46666666666667,Macomb
14138,14138,26099,2002-03-01,39.53333333333334,Macomb
14139,14139,26099,2002-04-01,98.43333333333334,Macomb
14140,14140,26099,2002-05-01,69.25,Macomb
14141,14141,26099,2002-06-01,50.120000000000005,Macomb
14142,14142,26099,2002-07-01,98.425,Macomb
14143,14143,26099,2002-08-01,22.76,Macomb
14144,14144,26099,2002-09-01,33.32,Macomb
14145,14145,26099,2002-10-01,34.225,Macomb
14146,14146,26099,2002-11-01,49.525,Macomb
14147,14147,26099,2002-12-01,50.575,Macomb
14148,14148,26099,2003-01-01,15.5,Macomb
14149,14149,26099,2003-02-01,32.675,Macomb
14150,14150,26099,2003-03-01,53.24,Macomb
14151,14151,26099,2003-04-01,105.3,Macomb
14152,14152,26099,2003-05-01,121.275,Macomb
14153,14153,26099,2003-06-01,70.95,Macomb
14154,14154,26099,2003-07-01,53.73333333333333,Macomb
14155,14155,26099,2003-08-01,54.06666666666666,Macomb
14156,14156,26099,2003-09-01,121.5,Macomb
14157,14157,26099,2003-10-01,61.16666666666666,Macomb
14158,14158,26099,2003-11-01,105.96666666666664,Macomb
14159,14159,26099,2003-12-01,59.95,Macomb
14160,14160,26099,2004-01-01,44.4,Macomb
14161,14161,26099,2004-02-01,14.82,Macomb
14162,14162,26099,2004-03-01,84.0,Macomb
14163,14163,26099,2004-04-01,26.0,Macomb
14164,14164,26099,2004-05-01,233.76666666666665,Macomb
14165,14165,26099,2004-06-01,72.825,Macomb
14166,14166,26099,2004-07-01,120.76666666666668,Macomb
14167,14167,26099,2004-08-01,82.525,Macomb
14168,14168,26099,2004-09-01,30.075,Macomb
14169,14169,26099,2004-10-01,80.39999999999999,Macomb
14170,14170,26099,2004-11-01,64.53333333333335,Macomb
14171,14171,26099,2004-12-01,95.13333333333333,Macomb
14172,14172,26099,2005-01-01,84.6,Macomb
14173,14173,26099,2005-02-01,64.875,Macomb
14174,14174,26099,2005-03-01,27.85,Macomb
14175,14175,26099,2005-04-01,51.325,Macomb
14176,14176,26099,2005-05-01,43.35,Macomb
14177,14177,26099,2005-06-01,67.25,Macomb
14178,14178,26099,2005-07-01,152.575,Macomb
14179,14179,26099,2005-08-01,51.525,Macomb
14180,14180,26099,2005-09-01,106.15,Macomb
14181,14181,26099,2005-10-01,22.9,Macomb
14182,14182,26099,2005-11-01,102.625,Macomb
14183,14183,26099,2005-12-01,57.26666666666666,Macomb
14184,14184,26099,2006-01-01,85.3,Macomb
14185,14185,26099,2006-02-01,68.025,Macomb
14186,14186,26099,2006-03-01,64.2,Macomb
14187,14187,26099,2006-04-01,82.95,Macomb
14188,14188,26099,2006-05-01,96.2,Macomb
14189,14189,26099,2006-06-01,88.025,Macomb
14190,14190,26099,2006-07-01,97.56666666666666,Macomb
14191,14191,26099,2006-08-01,68.9,Macomb
14192,14192,26099,2006-09-01,106.2,Macomb
14193,14193,26099,2006-10-01,126.475,Macomb
14194,14194,26099,2006-11-01,65.25999999999999,Macomb
14195,14195,26099,2006-12-01,89.3,Macomb
14196,14196,26099,2007-01-01,86.0,Macomb
14197,14197,26099,2007-02-01,16.283333333333335,Macomb
14198,14198,26099,2007-03-01,90.4,Macomb
14199,14199,26099,2007-04-01,57.14,Macomb
14200,14200,26099,2007-05-01,99.86,Macomb
14201,14201,26099,2007-06-01,42.675,Macomb
14202,14202,26099,2007-07-01,33.84,Macomb
14203,14203,26099,2007-08-01,180.55,Macomb
14204,14204,26099,2007-09-01,40.625,Macomb
14205,14205,26099,2007-10-01,57.575,Macomb
14206,14206,26099,2007-11-01,47.35,Macomb
14207,14207,26099,2007-12-01,93.3,Macomb
14208,14208,26099,2008-01-01,65.84,Macomb
14209,14209,26099,2008-02-01,91.38,Macomb
14210,14210,26099,2008-03-01,59.333333333333336,Macomb
14211,14211,26099,2008-04-01,38.74,Macomb
14212,14212,26099,2008-05-01,57.34,Macomb
14213,14213,26099,2008-06-01,134.45999999999998,Macomb
14214,14214,26099,2008-07-01,80.58571428571429,Macomb
14215,14215,26099,2008-08-01,43.62857142857143,Macomb
14216,14216,26099,2008-09-01,177.95000000000002,Macomb
14217,14217,26099,2008-10-01,31.69,Macomb
14218,14218,26099,2008-11-01,82.97777777777777,Macomb
14219,14219,26099,2008-12-01,104.28333333333336,Macomb
14220,14220,26099,2009-01-01,36.028571428571425,Macomb
14221,14221,26099,2009-02-01,67.01428571428572,Macomb
